tag,context,y,x,mac_q,mac_sc_q
before_raw_cswitch_A,0,6,7,-18,0
before_raw_cswitch_A,0,6,8,7,0
before_raw_cswitch_A,0,6,9,-14,0
before_raw_cswitch_A,0,6,10,3,0
before_raw_cswitch_A,0,6,11,-19,0
before_raw_cswitch_A,0,6,12,-8,0
before_raw_cswitch_A,0,6,13,15,0
before_raw_cswitch_A,0,6,14,-15,0
before_raw_cswitch_A,0,6,15,-9,0
before_raw_cswitch_A,0,6,16,-7,0
before_raw_cswitch_A,0,6,17,-4,0
before_raw_cswitch_A,0,6,18,-20,0
before_raw_cswitch_A,0,6,19,-6,0
before_raw_cswitch_A,0,6,20,-2,0
before_raw_cswitch_A,0,6,21,-16,0
before_raw_cswitch_A,0,6,22,4,0
before_raw_cswitch_A,0,6,23,-3,0
before_raw_cswitch_A,0,6,24,-8,0
before_raw_cswitch_A,0,6,25,0,0
before_raw_cswitch_A,0,6,26,6,0
before_raw_cswitch_A,0,6,27,-5,0
before_raw_cswitch_A,0,6,28,-9,0
before_raw_cswitch_A,0,6,29,0,0
before_raw_cswitch_A,0,6,30,-13,0
before_raw_cswitch_A,0,6,31,3,0
before_raw_cswitch_A,0,7,0,13,0
before_raw_cswitch_A,0,7,1,5,0
before_raw_cswitch_A,0,7,2,6,0
before_raw_cswitch_A,0,7,3,-5,0
before_raw_cswitch_A,0,7,4,-1,0
before_raw_cswitch_A,0,7,5,-12,0
before_raw_cswitch_A,0,7,6,-6,0
before_raw_cswitch_A,0,7,7,-6,0
before_raw_cswitch_A,0,7,8,7,0
before_raw_cswitch_A,0,7,9,0,0
before_raw_cswitch_A,0,7,10,3,0
before_raw_cswitch_A,0,7,11,1,0
before_raw_cswitch_A,0,7,12,0,0
before_raw_cswitch_A,0,7,13,0,0
before_raw_cswitch_A,0,7,14,-15,0
before_raw_cswitch_A,0,7,15,-12,0
before_raw_cswitch_A,0,7,16,0,0
before_raw_cswitch_A,0,7,17,-3,0
before_raw_cswitch_A,0,7,18,-2,0
before_raw_cswitch_A,0,7,19,-18,0
before_raw_cswitch_A,0,7,20,3,0
before_raw_cswitch_A,0,7,21,13,0
before_raw_cswitch_A,0,7,22,9,0
before_raw_cswitch_A,0,7,23,-4,0
before_raw_cswitch_A,0,7,24,2,0
before_raw_cswitch_A,0,7,25,7,0
before_raw_cswitch_A,0,7,26,-9,0
before_raw_cswitch_A,0,7,27,-14,0
before_raw_cswitch_A,0,7,28,-5,0
before_raw_cswitch_A,0,7,29,10,0
before_raw_cswitch_A,0,7,30,15,0
before_raw_cswitch_A,0,7,31,0,0
before_raw_cswitch_A,0,8,0,2,0
before_raw_cswitch_A,0,8,1,-23,0
before_raw_cswitch_A,0,8,2,-11,0
before_raw_cswitch_A,0,8,3,-1,0
before_raw_cswitch_A,0,8,4,0,0
before_raw_cswitch_A,0,8,5,-2,0
before_raw_cswitch_A,0,8,6,-16,0
before_raw_cswitch_A,0,8,7,1,0
before_raw_cswitch_A,0,8,8,0,0
