tag,context,y,x,mac_q,mac_sc_q
before_raw_cswitch_A,0,2,60,14,0
before_raw_cswitch_A,0,2,61,24,0
before_raw_cswitch_A,0,2,62,-5,0
before_raw_cswitch_A,0,2,63,-34,0
before_raw_cswitch_A,0,3,0,-22,0
before_raw_cswitch_A,0,3,1,0,0
before_raw_cswitch_A,0,3,2,-5,0
before_raw_cswitch_A,0,3,3,22,0
before_raw_cswitch_A,0,3,4,0,0
before_raw_cswitch_A,0,3,5,-2,0
before_raw_cswitch_A,0,3,6,22,0
before_raw_cswitch_A,0,3,7,34,0
before_raw_cswitch_A,0,3,8,0,0
before_raw_cswitch_A,0,3,9,-35,0
before_raw_cswitch_A,0,3,10,20,0
before_raw_cswitch_A,0,3,11,13,0
before_raw_cswitch_A,0,3,12,24,0
before_raw_cswitch_A,0,3,13,2,0
before_raw_cswitch_A,0,3,14,1,0
before_raw_cswitch_A,0,3,15,31,0
before_raw_cswitch_A,0,3,16,-13,0
before_raw_cswitch_A,0,3,17,9,0
before_raw_cswitch_A,0,3,18,6,0
before_raw_cswitch_A,0,3,19,0,0
before_raw_cswitch_A,0,3,20,-21,0
before_raw_cswitch_A,0,3,21,3,0
before_raw_cswitch_A,0,3,22,-3,0
before_raw_cswitch_A,0,3,23,-12,0
before_raw_cswitch_A,0,3,24,0,0
before_raw_cswitch_A,0,3,25,-6,0
before_raw_cswitch_A,0,3,26,-6,0
before_raw_cswitch_A,0,3,27,8,0
before_raw_cswitch_A,0,3,28,20,0
before_raw_cswitch_A,0,3,29,-18,0
before_raw_cswitch_A,0,3,30,12,0
before_raw_cswitch_A,0,3,31,-6,0
before_raw_cswitch_A,0,3,32,-7,0
before_raw_cswitch_A,0,3,33,21,0
before_raw_cswitch_A,0,3,34,15,0
before_raw_cswitch_A,0,3,35,14,0
before_raw_cswitch_A,0,3,36,-20,0
before_raw_cswitch_A,0,3,37,-2,0
before_raw_cswitch_A,0,3,38,-22,0
before_raw_cswitch_A,0,3,39,-8,0
before_raw_cswitch_A,0,3,40,-12,0
before_raw_cswitch_A,0,3,41,2,0
before_raw_cswitch_A,0,3,42,-2,0
before_raw_cswitch_A,0,3,43,4,0
before_raw_cswitch_A,0,3,44,-24,0
before_raw_cswitch_A,0,3,45,20,0
before_raw_cswitch_A,0,3,46,0,0
before_raw_cswitch_A,0,3,47,-8,0
before_raw_cswitch_A,0,3,48,19,0
before_raw_cswitch_A,0,3,49,12,0
before_raw_cswitch_A,0,3,50,28,0
before_raw_cswitch_A,0,3,51,14,0
before_raw_cswitch_A,0,3,52,-17,0
before_raw_cswitch_A,0,3,53,25,0
before_raw_cswitch_A,0,3,54,21,0
before_raw_cswitch_A,0,3,55,25,0
before_raw_cswitch_A,0,3,56,5,0
before_raw_cswitch_A,0,3,57,6,0
before_raw_cswitch_A,0,3,58,5,0
before_raw_cswitch_A,0,3,59,-11,0
before_raw_cswitch_A,0,3,60,-2,0
before_raw_cswitch_A,0,3,61,-12,0
before_raw_cswitch_A,0,3,62,-1,0
before_raw_cswitch_A,0,3,63,17,0
before_raw_cswitch_A,0,4,0,-13,0
before_raw_cswitch_A,0,4,1,23,0
before_raw_cswitch_A,0,4,2,-5,0
before_raw_cswitch_A,0,4,3,-35,0
before_raw_cswitch_A,0,4,4,30,0
before_raw_cswitch_A,0,4,5,6,0
before_raw_cswitch_A,0,4,6,17,0
before_raw_cswitch_A,0,4,7,13,0
before_raw_cswitch_A,0,4,8,-14,0
before_raw_cswitch_A,0,4,9,-5,0
before_raw_cswitch_A,0,4,10,4,0
before_raw_cswitch_A,0,4,11,-16,0
before_raw_cswitch_A,0,4,12,12,0
before_raw_cswitch_A,0,4,13,-9,0
before_raw_cswitch_A,0,4,14,6,0
before_raw_cswitch_A,0,4,15,-5,0
before_raw_cswitch_A,0,4,16,-13,0
before_raw_cswitch_A,0,4,17,-13,0
before_raw_cswitch_A,0,4,18,24,0
before_raw_cswitch_A,0,4,19,16,0
before_raw_cswitch_A,0,4,20,17,0
before_raw_cswitch_A,0,4,21,-43,0
before_raw_cswitch_A,0,4,22,21,0
before_raw_cswitch_A,0,4,23,5,0
before_raw_cswitch_A,0,4,24,-7,0
before_raw_cswitch_A,0,4,25,-10,0
before_raw_cswitch_A,0,4,26,11,0
before_raw_cswitch_A,0,4,27,39,0
before_raw_cswitch_A,0,4,28,-12,0
before_raw_cswitch_A,0,4,29,17,0
before_raw_cswitch_A,0,4,30,15,0
before_raw_cswitch_A,0,4,31,16,0
before_raw_cswitch_A,0,4,32,0,0
before_raw_cswitch_A,0,4,33,27,0
before_raw_cswitch_A,0,4,34,-4,0
before_raw_cswitch_A,0,4,35,12,0
before_raw_cswitch_A,0,4,36,17,0
before_raw_cswitch_A,0,4,37,4,0
before_raw_cswitch_A,0,4,38,-1,0
before_raw_cswitch_A,0,4,39,11,0
before_raw_cswitch_A,0,4,40,3,0
