tag,context,y,x,mac_q,mac_sc_q,time
after_local_cswitch,0,2,10,0,37105,3195310 ns
after_local_cswitch,0,3,9,0,88368,3195310 ns
after_local_cswitch,0,4,8,0,-2856,3195310 ns
after_local_cswitch,0,5,7,0,-8133,3195310 ns
after_local_cswitch,0,6,6,0,24644,3195310 ns
after_local_cswitch,0,7,5,0,9190,3195310 ns
after_local_cswitch,0,8,4,0,-63907,3195310 ns
after_local_cswitch,0,9,3,0,-31250,3195310 ns
after_local_cswitch,0,10,2,0,29641,3195310 ns
after_local_cswitch,0,11,1,0,3978,3195310 ns
after_local_cswitch,0,12,0,0,44749,3195310 ns
after_local_cswitch,0,16,12,0,-4365,3195310 ns
after_local_cswitch,0,17,11,0,-59872,3195310 ns
after_local_cswitch,0,18,10,0,-5269,3195310 ns
after_local_cswitch,0,19,9,0,-37825,3195310 ns
after_local_cswitch,0,20,8,0,-61704,3195310 ns
after_local_cswitch,0,21,7,0,1147,3195310 ns
after_local_cswitch,0,22,6,0,101271,3195310 ns
after_local_cswitch,0,23,5,0,65864,3195310 ns
after_local_cswitch,0,24,4,0,51056,3195310 ns
after_local_cswitch,0,25,3,0,-10815,3195310 ns
after_local_cswitch,0,26,2,0,14820,3195310 ns
after_local_cswitch,0,27,1,0,-41477,3195310 ns
after_local_cswitch,0,28,0,0,20362,3195310 ns
after_local_cswitch,0,0,12,0,-9715,3195310 ns
after_local_cswitch,0,1,11,0,87602,3195310 ns
after_local_cswitch,0,2,10,0,37105,3195310 ns
after_local_cswitch,0,3,9,0,88368,3195310 ns
after_local_cswitch,0,4,8,0,-2856,3195310 ns
after_local_cswitch,0,5,7,0,-8133,3195310 ns
after_local_cswitch,0,6,6,0,24644,3195310 ns
