tag,context,y,x,mac_q,mac_sc_q
before_raw_cswitch_A,0,8,7,24984,0
before_raw_cswitch_A,0,8,8,-59001,0
before_raw_cswitch_A,0,8,9,18067,0
before_raw_cswitch_A,0,8,10,65674,0
before_raw_cswitch_A,0,8,11,20060,0
before_raw_cswitch_A,0,8,12,57700,0
before_raw_cswitch_A,0,8,13,149886,0
before_raw_cswitch_A,0,8,14,33314,0
before_raw_cswitch_A,0,8,15,25681,0
before_raw_cswitch_A,0,8,16,-1720,0
before_raw_cswitch_A,0,8,17,59790,0
before_raw_cswitch_A,0,8,18,29641,0
before_raw_cswitch_A,0,8,19,-16094,0
before_raw_cswitch_A,0,8,20,-37522,0
before_raw_cswitch_A,0,8,21,-47884,0
before_raw_cswitch_A,0,8,22,-38950,0
before_raw_cswitch_A,0,8,23,-50812,0
before_raw_cswitch_A,0,8,24,-1291,0
before_raw_cswitch_A,0,8,25,38136,0
before_raw_cswitch_A,0,8,26,-64042,0
before_raw_cswitch_A,0,8,27,65486,0
before_raw_cswitch_A,0,8,28,-17473,0
before_raw_cswitch_A,0,8,29,-16894,0
before_raw_cswitch_A,0,8,30,50099,0
before_raw_cswitch_A,0,8,31,-17683,0
before_raw_cswitch_A,0,9,0,-18902,0
before_raw_cswitch_A,0,9,1,75866,0
before_raw_cswitch_A,0,9,2,-33470,0
before_raw_cswitch_A,0,9,3,-31250,0
before_raw_cswitch_A,0,9,4,-36844,0
before_raw_cswitch_A,0,9,5,54704,0
before_raw_cswitch_A,0,9,6,45034,0
before_raw_cswitch_A,0,9,7,27303,0
before_raw_cswitch_A,0,9,8,-98310,0
before_raw_cswitch_A,0,9,9,-12387,0
before_raw_cswitch_A,0,9,10,-88132,0
before_raw_cswitch_A,0,9,11,38944,0
before_raw_cswitch_A,0,9,12,-30286,0
before_raw_cswitch_A,0,9,13,16762,0
before_raw_cswitch_A,0,9,14,-35968,0
before_raw_cswitch_A,0,9,15,-5453,0
before_raw_cswitch_A,0,9,16,-50103,0
before_raw_cswitch_A,0,9,17,-117192,0
before_raw_cswitch_A,0,9,18,76258,0
before_raw_cswitch_A,0,9,19,21377,0
before_raw_cswitch_A,0,9,20,-9208,0
before_raw_cswitch_A,0,9,21,117649,0
before_raw_cswitch_A,0,9,22,75288,0
before_raw_cswitch_A,0,9,23,-7262,0
before_raw_cswitch_A,0,9,24,66551,0
before_raw_cswitch_A,0,9,25,-58064,0
before_raw_cswitch_A,0,9,26,12835,0
before_raw_cswitch_A,0,9,27,-6708,0
before_raw_cswitch_A,0,9,28,37255,0
before_raw_cswitch_A,0,9,29,-12094,0
before_raw_cswitch_A,0,9,30,9179,0
before_raw_cswitch_A,0,9,31,16542,0
before_raw_cswitch_A,0,10,0,-50001,0
before_raw_cswitch_A,0,10,1,79610,0
before_raw_cswitch_A,0,10,2,29641,0
before_raw_cswitch_A,0,10,3,-5908,0
before_raw_cswitch_A,0,10,4,10842,0
before_raw_cswitch_A,0,10,5,-7969,0
before_raw_cswitch_A,0,10,6,4986,0
before_raw_cswitch_A,0,10,7,-19159,0
before_raw_cswitch_A,0,10,8,-50744,0
before_raw_cswitch_A,0,10,9,38480,0
before_raw_cswitch_A,0,10,10,25528,0
before_raw_cswitch_A,0,10,11,67657,0
before_raw_cswitch_A,0,10,12,-32420,0
before_raw_cswitch_A,0,10,13,-19946,0
before_raw_cswitch_A,0,10,14,47539,0
before_raw_cswitch_A,0,10,15,30800,0
before_raw_cswitch_A,0,10,16,-6375,0
before_raw_cswitch_A,0,10,17,-146406,0
before_raw_cswitch_A,0,10,18,34273,0
before_raw_cswitch_A,0,10,19,35091,0
before_raw_cswitch_A,0,10,20,-54274,0
before_raw_cswitch_A,0,10,21,-109210,0
before_raw_cswitch_A,0,10,22,-73278,0
before_raw_cswitch_A,0,10,23,-37937,0
before_raw_cswitch_A,0,10,24,81251,0
before_raw_cswitch_A,0,10,25,-22275,0
before_raw_cswitch_A,0,10,26,21914,0
before_raw_cswitch_A,0,10,27,-44524,0
before_raw_cswitch_A,0,10,28,55285,0
before_raw_cswitch_A,0,10,29,-101958,0
before_raw_cswitch_A,0,10,30,52745,0
before_raw_cswitch_A,0,10,31,-49898,0
before_raw_cswitch_A,0,11,0,45487,0
before_raw_cswitch_A,0,11,1,3978,0
before_raw_cswitch_A,0,11,2,-24436,0
before_raw_cswitch_A,0,11,3,-58256,0
before_raw_cswitch_A,0,11,4,34309,0
before_raw_cswitch_A,0,11,5,-26463,0
before_raw_cswitch_A,0,11,6,19778,0
before_raw_cswitch_A,0,11,7,-15963,0
before_raw_cswitch_A,0,11,8,55792,0
before_raw_cswitch_A,0,11,9,29374,0
before_raw_cswitch_A,0,11,10,33878,0
before_raw_cswitch_A,0,11,11,10348,0
before_raw_cswitch_A,0,11,12,-7374,0
before_raw_cswitch_A,0,11,13,-32567,0
before_raw_cswitch_A,0,11,14,-39568,0
before_raw_cswitch_A,0,11,15,2684,0
before_raw_cswitch_A,0,11,16,81253,0
before_raw_cswitch_A,0,11,17,72639,0
before_raw_cswitch_A,0,11,18,-118656,0
before_raw_cswitch_A,0,11,19,-42721,0
before_raw_cswitch_A,0,11,20,42323,0
before_raw_cswitch_A,0,11,21,-52925,0
before_raw_cswitch_A,0,11,22,-14685,0
before_raw_cswitch_A,0,11,23,14670,0
before_raw_cswitch_A,0,11,24,8499,0
before_raw_cswitch_A,0,11,25,-5869,0
before_raw_cswitch_A,0,11,26,-42621,0
before_raw_cswitch_A,0,11,27,38504,0
before_raw_cswitch_A,0,11,28,-67163,0
before_raw_cswitch_A,0,11,29,82663,0
before_raw_cswitch_A,0,11,30,-24471,0
before_raw_cswitch_A,0,11,31,-33632,0
before_raw_cswitch_A,0,12,0,44749,0
before_raw_cswitch_A,0,12,1,3766,0
before_raw_cswitch_A,0,12,2,33254,0
before_raw_cswitch_A,0,12,3,-36971,0
before_raw_cswitch_A,0,12,4,6765,0
before_raw_cswitch_A,0,12,5,28602,0
before_raw_cswitch_A,0,12,6,15371,0
before_raw_cswitch_A,0,12,7,4388,0
before_raw_cswitch_A,0,12,8,15728,0
before_raw_cswitch_A,0,12,9,-18700,0
before_raw_cswitch_A,0,12,10,29327,0
before_raw_cswitch_A,0,12,11,63627,0
before_raw_cswitch_A,0,12,12,39892,0
before_raw_cswitch_A,0,12,13,-753,0
before_raw_cswitch_A,0,12,14,-32398,0
before_raw_cswitch_A,0,12,15,-42052,0
before_raw_cswitch_A,0,12,16,50268,0
before_raw_cswitch_A,0,12,17,25366,0
before_raw_cswitch_A,0,12,18,-46241,0
before_raw_cswitch_A,0,12,19,-10330,0
before_raw_cswitch_A,0,12,20,98666,0
before_raw_cswitch_A,0,12,21,20404,0
before_raw_cswitch_A,0,12,22,-10772,0
before_raw_cswitch_A,0,12,23,-5804,0
before_raw_cswitch_A,0,12,24,4913,0
before_raw_cswitch_A,0,12,25,42528,0
before_raw_cswitch_A,0,12,26,-11674,0
before_raw_cswitch_A,0,12,27,73953,0
before_raw_cswitch_A,0,12,28,-48076,0
before_raw_cswitch_A,0,12,29,88027,0
before_raw_cswitch_A,0,12,30,7147,0
before_raw_cswitch_A,0,12,31,28363,0
before_raw_cswitch_A,0,13,0,-1504,0
before_raw_cswitch_A,0,13,1,24777,0
before_raw_cswitch_A,0,13,2,-791,0
before_raw_cswitch_A,0,13,3,-21832,0
before_raw_cswitch_A,0,13,4,-14435,0
before_raw_cswitch_A,0,13,5,8526,0
before_raw_cswitch_A,0,13,6,-29949,0
before_raw_cswitch_A,0,13,7,-2216,0
before_raw_cswitch_A,0,13,8,94671,0
before_raw_cswitch_A,0,13,9,-1680,0
before_raw_cswitch_A,0,13,10,59740,0
before_raw_cswitch_A,0,13,11,38144,0
before_raw_cswitch_A,0,13,12,-61713,0
before_raw_cswitch_A,0,13,13,19365,0
before_raw_cswitch_A,0,13,14,15300,0
before_raw_cswitch_A,0,13,15,46161,0
