tag,context,y,x,mac_q,mac_sc_q
before_raw_cswitch_A,0,5,0,-2338,0
before_raw_cswitch_A,0,5,1,-133748,0
before_raw_cswitch_A,0,5,2,9536,0
before_raw_cswitch_A,0,5,3,123240,0
before_raw_cswitch_A,0,5,4,-12940,0
before_raw_cswitch_A,0,5,5,204038,0
before_raw_cswitch_A,0,5,6,42121,0
before_raw_cswitch_A,0,5,7,181154,0
before_raw_cswitch_A,0,5,8,333189,0
before_raw_cswitch_A,0,5,9,-94357,0
before_raw_cswitch_A,0,5,10,-122446,0
before_raw_cswitch_A,0,5,11,-179085,0
before_raw_cswitch_A,0,5,12,-15692,0
before_raw_cswitch_A,0,5,13,-29192,0
before_raw_cswitch_A,0,5,14,146183,0
before_raw_cswitch_A,0,5,15,44652,0
before_raw_cswitch_A,0,5,16,-2686,0
before_raw_cswitch_A,0,5,17,151531,0
before_raw_cswitch_A,0,5,18,-33643,0
before_raw_cswitch_A,0,5,19,-2250,0
before_raw_cswitch_A,0,5,20,-103017,0
before_raw_cswitch_A,0,5,21,28847,0
before_raw_cswitch_A,0,5,22,-90825,0
before_raw_cswitch_A,0,5,23,278785,0
before_raw_cswitch_A,0,5,24,-41906,0
before_raw_cswitch_A,0,5,25,25452,0
before_raw_cswitch_A,0,5,26,300650,0
before_raw_cswitch_A,0,5,27,88464,0
before_raw_cswitch_A,0,5,28,61273,0
before_raw_cswitch_A,0,5,29,-107881,0
before_raw_cswitch_A,0,5,30,-181427,0
before_raw_cswitch_A,0,5,31,223202,0
before_raw_cswitch_A,0,6,0,107577,0
before_raw_cswitch_A,0,6,1,-48135,0
before_raw_cswitch_A,0,6,2,103074,0
before_raw_cswitch_A,0,6,3,-52049,0
before_raw_cswitch_A,0,6,4,-2182,0
before_raw_cswitch_A,0,6,5,-18617,0
before_raw_cswitch_A,0,6,6,99625,0
before_raw_cswitch_A,0,6,7,158225,0
before_raw_cswitch_A,0,6,8,241589,0
before_raw_cswitch_A,0,6,9,55178,0
before_raw_cswitch_A,0,6,10,31093,0
before_raw_cswitch_A,0,6,11,-56805,0
before_raw_cswitch_A,0,6,12,15094,0
before_raw_cswitch_A,0,6,13,87915,0
before_raw_cswitch_A,0,6,14,-173786,0
before_raw_cswitch_A,0,6,15,32918,0
before_raw_cswitch_A,0,6,16,-118871,0
before_raw_cswitch_A,0,6,17,9673,0
before_raw_cswitch_A,0,6,18,-91807,0
before_raw_cswitch_A,0,6,19,34900,0
before_raw_cswitch_A,0,6,20,-93759,0
before_raw_cswitch_A,0,6,21,-89561,0
before_raw_cswitch_A,0,6,22,-42103,0
before_raw_cswitch_A,0,6,23,104962,0
before_raw_cswitch_A,0,6,24,123646,0
before_raw_cswitch_A,0,6,25,68983,0
before_raw_cswitch_A,0,6,26,-31190,0
before_raw_cswitch_A,0,6,27,119547,0
before_raw_cswitch_A,0,6,28,-59114,0
before_raw_cswitch_A,0,6,29,-74799,0
before_raw_cswitch_A,0,6,30,66492,0
before_raw_cswitch_A,0,6,31,19491,0
before_raw_cswitch_A,0,7,0,162817,0
before_raw_cswitch_A,0,7,1,33808,0
before_raw_cswitch_A,0,7,2,143288,0
before_raw_cswitch_A,0,7,3,-81337,0
before_raw_cswitch_A,0,7,4,148445,0
before_raw_cswitch_A,0,7,5,50892,0
before_raw_cswitch_A,0,7,6,131884,0
before_raw_cswitch_A,0,7,7,-222176,0
before_raw_cswitch_A,0,7,8,11899,0
before_raw_cswitch_A,0,7,9,-97662,0
before_raw_cswitch_A,0,7,10,132892,0
before_raw_cswitch_A,0,7,11,-63252,0
before_raw_cswitch_A,0,7,12,91936,0
before_raw_cswitch_A,0,7,13,139864,0
before_raw_cswitch_A,0,7,14,-42685,0
before_raw_cswitch_A,0,7,15,6699,0
before_raw_cswitch_A,0,7,16,-220850,0
before_raw_cswitch_A,0,7,17,375164,0
before_raw_cswitch_A,0,7,18,-57942,0
before_raw_cswitch_A,0,7,19,118950,0
before_raw_cswitch_A,0,7,20,-81809,0
before_raw_cswitch_A,0,7,21,-102662,0
before_raw_cswitch_A,0,7,22,198260,0
before_raw_cswitch_A,0,7,23,-52941,0
before_raw_cswitch_A,0,7,24,15095,0
before_raw_cswitch_A,0,7,25,16639,0
before_raw_cswitch_A,0,7,26,-50440,0
before_raw_cswitch_A,0,7,27,95704,0
before_raw_cswitch_A,0,7,28,10892,0
before_raw_cswitch_A,0,7,29,-5894,0
before_raw_cswitch_A,0,7,30,13246,0
before_raw_cswitch_A,0,7,31,59936,0
before_raw_cswitch_A,0,8,0,49672,0
before_raw_cswitch_A,0,8,1,71099,0
before_raw_cswitch_A,0,8,2,226677,0
before_raw_cswitch_A,0,8,3,-206965,0
before_raw_cswitch_A,0,8,4,16792,0
before_raw_cswitch_A,0,8,5,121694,0
before_raw_cswitch_A,0,8,6,6305,0
before_raw_cswitch_A,0,8,7,98179,0
before_raw_cswitch_A,0,8,8,-52465,0
before_raw_cswitch_A,0,8,9,41410,0
before_raw_cswitch_A,0,8,10,-79056,0
before_raw_cswitch_A,0,8,11,8759,0
before_raw_cswitch_A,0,8,12,-79241,0
before_raw_cswitch_A,0,8,13,-234441,0
before_raw_cswitch_A,0,8,14,-109255,0
before_raw_cswitch_A,0,8,15,98779,0
before_raw_cswitch_A,0,8,16,109431,0
before_raw_cswitch_A,0,8,17,-107391,0
before_raw_cswitch_A,0,8,18,-10982,0
before_raw_cswitch_A,0,8,19,55551,0
before_raw_cswitch_A,0,8,20,160545,0
before_raw_cswitch_A,0,8,21,94458,0
before_raw_cswitch_A,0,8,22,20408,0
before_raw_cswitch_A,0,8,23,82682,0
before_raw_cswitch_A,0,8,24,-59936,0
before_raw_cswitch_A,0,8,25,-194237,0
before_raw_cswitch_A,0,8,26,53764,0
before_raw_cswitch_A,0,8,27,48999,0
before_raw_cswitch_A,0,8,28,118603,0
before_raw_cswitch_A,0,8,29,-146336,0
before_raw_cswitch_A,0,8,30,29940,0
before_raw_cswitch_A,0,8,31,152497,0
before_raw_cswitch_A,0,9,0,49672,0
before_raw_cswitch_A,0,9,1,71099,0
before_raw_cswitch_A,0,9,2,226677,0
before_raw_cswitch_A,0,9,3,-206965,0
before_raw_cswitch_A,0,9,4,16792,0
before_raw_cswitch_A,0,9,5,121694,0
before_raw_cswitch_A,0,9,6,6305,0
before_raw_cswitch_A,0,9,7,98179,0
before_raw_cswitch_A,0,9,8,-52465,0
before_raw_cswitch_A,0,9,9,41410,0
before_raw_cswitch_A,0,9,10,-79056,0
before_raw_cswitch_A,0,9,11,8759,0
before_raw_cswitch_A,0,9,12,-79241,0
before_raw_cswitch_A,0,9,13,-234441,0
before_raw_cswitch_A,0,9,14,-109255,0
before_raw_cswitch_A,0,9,15,98779,0
before_raw_cswitch_A,0,9,16,109431,0
before_raw_cswitch_A,0,9,17,-107391,0
before_raw_cswitch_A,0,9,18,-10982,0
before_raw_cswitch_A,0,9,19,55551,0
before_raw_cswitch_A,0,9,20,160545,0
before_raw_cswitch_A,0,9,21,94458,0
before_raw_cswitch_A,0,9,22,20408,0
before_raw_cswitch_A,0,9,23,82682,0
before_raw_cswitch_A,0,9,24,-59936,0
before_raw_cswitch_A,0,9,25,-194237,0
before_raw_cswitch_A,0,9,26,53764,0
before_raw_cswitch_A,0,9,27,48999,0
before_raw_cswitch_A,0,9,28,118603,0
before_raw_cswitch_A,0,9,29,-146336,0
before_raw_cswitch_A,0,9,30,29940,0
before_raw_cswitch_A,0,9,31,152497,0
before_raw_cswitch_A,0,10,0,49672,0
before_raw_cswitch_A,0,10,1,71099,0
before_raw_cswitch_A,0,10,2,226677,0
before_raw_cswitch_A,0,10,3,-206965,0
before_raw_cswitch_A,0,10,4,16792,0
before_raw_cswitch_A,0,10,5,121694,0
before_raw_cswitch_A,0,10,6,6305,0
before_raw_cswitch_A,0,10,7,98179,0
before_raw_cswitch_A,0,10,8,-52465,0
before_raw_cswitch_A,0,10,9,41410,0
before_raw_cswitch_A,0,10,10,-79056,0
before_raw_cswitch_A,0,10,11,8759,0
before_raw_cswitch_A,0,10,12,-79241,0
before_raw_cswitch_A,0,10,13,-234441,0
before_raw_cswitch_A,0,10,14,-109255,0
before_raw_cswitch_A,0,10,15,98779,0
before_raw_cswitch_A,0,10,16,109431,0
before_raw_cswitch_A,0,10,17,-107391,0
before_raw_cswitch_A,0,10,18,-10982,0
before_raw_cswitch_A,0,10,19,55551,0
before_raw_cswitch_A,0,10,20,160545,0
before_raw_cswitch_A,0,10,21,94458,0
before_raw_cswitch_A,0,10,22,20408,0
before_raw_cswitch_A,0,10,23,82682,0
before_raw_cswitch_A,0,10,24,-59936,0
before_raw_cswitch_A,0,10,25,-194237,0
before_raw_cswitch_A,0,10,26,53764,0
before_raw_cswitch_A,0,10,27,48999,0
before_raw_cswitch_A,0,10,28,118603,0
before_raw_cswitch_A,0,10,29,-146336,0
before_raw_cswitch_A,0,10,30,29940,0
before_raw_cswitch_A,0,10,31,152497,0
before_raw_cswitch_A,0,11,0,49672,0
before_raw_cswitch_A,0,11,1,71099,0
before_raw_cswitch_A,0,11,2,226677,0
before_raw_cswitch_A,0,11,3,-206965,0
before_raw_cswitch_A,0,11,4,16792,0
before_raw_cswitch_A,0,11,5,121694,0
before_raw_cswitch_A,0,11,6,6305,0
before_raw_cswitch_A,0,11,7,98179,0
before_raw_cswitch_A,0,11,8,-52465,0
before_raw_cswitch_A,0,11,9,41410,0
before_raw_cswitch_A,0,11,10,-79056,0
before_raw_cswitch_A,0,11,11,8759,0
before_raw_cswitch_A,0,11,12,-79241,0
before_raw_cswitch_A,0,11,13,-234441,0
before_raw_cswitch_A,0,11,14,-109255,0
before_raw_cswitch_A,0,11,15,98779,0
before_raw_cswitch_A,0,11,16,109431,0
before_raw_cswitch_A,0,11,17,-107391,0
before_raw_cswitch_A,0,11,18,-10982,0
before_raw_cswitch_A,0,11,19,55551,0
before_raw_cswitch_A,0,11,20,160545,0
before_raw_cswitch_A,0,11,21,94458,0
before_raw_cswitch_A,0,11,22,20408,0
before_raw_cswitch_A,0,11,23,82682,0
before_raw_cswitch_A,0,11,24,-59936,0
before_raw_cswitch_A,0,11,25,-194237,0
before_raw_cswitch_A,0,11,26,53764,0
before_raw_cswitch_A,0,11,27,48999,0
before_raw_cswitch_A,0,11,28,118603,0
before_raw_cswitch_A,0,11,29,-146336,0
before_raw_cswitch_A,0,11,30,29940,0
before_raw_cswitch_A,0,11,31,152497,0
before_raw_cswitch_A,0,12,0,49672,0
before_raw_cswitch_A,0,12,1,71099,0
before_raw_cswitch_A,0,12,2,226677,0
before_raw_cswitch_A,0,12,3,-206965,0
before_raw_cswitch_A,0,12,4,16792,0
before_raw_cswitch_A,0,12,5,121694,0
before_raw_cswitch_A,0,12,6,6305,0
before_raw_cswitch_A,0,12,7,98179,0
before_raw_cswitch_A,0,12,8,-52465,0
before_raw_cswitch_A,0,12,9,41410,0
before_raw_cswitch_A,0,12,10,-79056,0
before_raw_cswitch_A,0,12,11,8759,0
before_raw_cswitch_A,0,12,12,-79241,0
before_raw_cswitch_A,0,12,13,-234441,0
before_raw_cswitch_A,0,12,14,-109255,0
